headline,time,roberta_neg,roberta_neu,roberta_pos,compound,label
Elon Musk: Sam Bankman-Fried 'Set Off My BS Detector' When He Approached About Twitter Investment,1668343493,0.054400354623794556,0.85005122423172,0.09554839879274368,-0.26724452395749554,-1
"Beware of these Finance You Tubers. They literally earned a fortune by shilling FTX, Blockfi and what not. This is Andrei Jikh who was shilling Blockfi in his every video. BEWARE AND DYOR!",1668374405,0.6775255799293518,0.28885000944137573,0.03362436965107918,-0.9190938879940349,-1
Now that 18k bitcoin was defaulted on by FTX ...,1668376714,0.1326553076505661,0.8332976698875427,0.03404712677001953,-0.7617144415360558,-1
"FTX and SEC, Was this crash orchestrated?",1668331652,0.1966320425271988,0.7838007807731628,0.019567059352993965,-0.8899276336916262,-1
Sam Bankman-Fried and his girlfriend Caroline Ellison share a romantic night in the Bahamas,1668357303,0.007523220498114824,0.8147062063217163,0.17777055501937866,0.13716897658131713,1
"SBF has been found dead at the Rosewood Baha Mar Hotel. While still unofficial, the cause of death is believed to be suicide. Updates to come.",1668377433,0.6815964579582214,0.3088116943836212,0.00959178525954485,-0.9765308855376648,-1
New Theory - Putin killed FTX,1668390777,0.4792858362197876,0.5052179098129272,0.015496236272156239,-0.9531844126950969,-1
"Sam Bankman-Fried is ‘under supervision’ in Bahamas, looking to flee to Dubai",1668331922,0.24571025371551514,0.7264748811721802,0.027814848348498344,-0.8704948014873043,-1
What about Blockfolio (FTX),1668338224,0.05797076225280762,0.8863868713378906,0.055642325431108475,-0.4546047114691366,-1
FTX killed bitcoin,1668394558,0.6346325278282166,0.34972816705703735,0.01563938520848751,-0.9603102033751566,-1
FTX Blowup PlainSite Tag (Links to Legal Proceedings),1668391085,0.0669524073600769,0.8921302556991577,0.040917400270700455,-0.5797608797607292,-1
Predicted FTX fallout back in March!,1668396362,0.005726623814553022,0.8768050074577332,0.11746832728385925,0.07098410177779187,1
The Times 11/Nov/2022 FTX crypto exchange files for bankroptcy,1668369139,0.03699476271867752,0.9302941560745239,0.03271110728383064,-0.4980157390653702,-1
FTX brought the whole BTC acceptance back several years!,1668350865,0.004104327876120806,0.18598788976669312,0.8099079132080078,0.8048658163834969,1
Reuters Reports $1B of Client Funds Missing at FTX,1668340313,0.45678073167800903,0.5268146991729736,0.016404682770371437,-0.9489269344198801,-1
Can someone link the short bullet style summary of the FTX scandal?,1668371859,0.2200152426958084,0.759741485118866,0.02024327963590622,-0.8955005091103914,-1
Is your bank reserve ratio better than FTX?,1668371886,0.05115428566932678,0.8469930291175842,0.10185267776250839,-0.23247382628048913,-1
"Crypto exchanges chose to share proof of reserve with the public as a way to demonstrate legitimacy in order to combat the growing mistrust among cryptocurrency investors in the wake of the FTX crash.Nevertheless, several irregularities identified during on-chain investigations point to fraud and",1668365843,0.5724010467529297,0.4088008403778076,0.018798135221004486,-0.9494052822512469,-1
Aged like milk - Tom Brady with Sam from FTX,1668393659,0.1895800679922104,0.7734276056289673,0.03699241578578949,-0.7997382394137841,-1
CRYPTO.COM AND BINANCE TO FOLLOW FTX?! Video here👇,1668391608,0.010471038520336151,0.7368854880332947,0.2526434063911438,0.21284689937954587,1
"Crypto Lender BlockFi Updates Users on Platform, FTX Exposure - [BlockFi on the brink of no bail-out]",1668505230,0.13253243267536163,0.8095319271087646,0.05793558433651924,-0.6378893414033594,-1
FTX and SBF,1668509749,0.07122737169265747,0.8062481880187988,0.1225244551897049,-0.2450972509730655,-1
"While everyone is now transferring their BTC to cold wallets due to FTX debacle, this rap should help...",1668502769,0.1715676337480545,0.6336252689361572,0.19480708241462708,-0.27347748854875065,-1
"The Bitcoin Maxis Warned You About FTX - What the FTX failure means for Bitcoin, and why it may be the best thing to happen in 2022 as well as the catalyst for the next bull market.",1668458008,0.03141149878501892,0.37673723697662354,0.5918512344360352,0.5414527498022904,1
FTX question!,1668452810,0.04728413745760918,0.7475518584251404,0.2051640748977661,0.017861696030430335,1
Are Crypto Losses on FTX and BlockFi a Tax Write Off? (Answers),1668462077,0.2586463689804077,0.7126931548118591,0.028660520911216736,-0.8715838460861479,-1
Ross vs. SBFraud,1668471799,0.6050451397895813,0.3741927146911621,0.02076224610209465,-0.9460611738122159,-1
"What the FTX failure means for Bitcoin, and why it may be the best thing to happen in 2022",1668474052,0.0337408110499382,0.3907683193683624,0.5754908323287964,0.5201082707801972,1
The FTX Scam Is Indicative of a MUCH Larger Problem - America's Elite Have Been Using the Same Schemes to Fleece the Middle Class for 100+ Years,1668444867,0.8759687542915344,0.11709441989660263,0.006936851888895035,-0.985206333103717,-1
TRYING TO GET YOUR MONEY FROM FTX BE LIKE😂👇,1668416707,0.14156508445739746,0.7502298951148987,0.10820508003234863,-0.45857645902541777,-1
FTX CRYPTO WALLETS OUTFLOWS TOTALLING MORE THAN $380M,1668439169,0.0371137335896492,0.7715475559234619,0.19133879244327545,0.02888163975369845,1
Unpacking the FTX Fraud with Lyn Alden — What Bitcoin Did,1668449168,0.13745267689228058,0.8140403628349304,0.04850709065794945,-0.6906461954407369,-1
If FTX really had almost 0 bitcoin on their exchange and was selling IOU's...,1668439248,0.3279379606246948,0.6391826868057251,0.03287934139370918,-0.8759960053059741,-1
$40 Million Dollar Hedge Fund Loses Everything on FTX - Would Have Been Safer to Buy &amp; Self Custody Bitcoin,1668455499,0.4710993766784668,0.49363937973976135,0.03526131436228752,-0.8951020627035481,-1
How Sam Bankman-Fried’s Crypto Empire Collapsed,1668485519,0.37941864132881165,0.5999031662940979,0.020678171887993813,-0.9276388588029056,-1
"First rule: TRUST NO ONE Kris marszalek it’s just a old scammer. U trusted do kown,u trusted Sam,and now kris? Please do some research. they always say “we are good” 🙂,they are always good with your money 😄",1668428046,0.22758178412914276,0.5300142765045166,0.24240384995937347,-0.24182742080459868,-1
How FTX’s Fallout Highlights the Virtues of Bitcoin: Michael Saylor,1668504514,0.03447115421295166,0.9081778526306152,0.057351063936948776,-0.3180611345414871,-1
FTX victims,1668434645,0.3605839014053345,0.6207320094108582,0.01868409290909767,-0.932052352961844,-1
Crypto Exchange AAX Suspends Withdrawals as FTX Failure Reverberates,1668416924,0.49966543912887573,0.4828002452850342,0.017534300684928894,-0.9485632942457697,-1
Theory about FTX scam to impose regulation on Cryptocurrencies?,1668497430,0.3916105031967163,0.5927366614341736,0.015652725473046303,-0.9459130873884025,-1
"In May 2022, I warned FTX CEO he had DANGEROUS and risky people in his corporation .",1668430723,0.807884156703949,0.1819532811641693,0.01016259752213955,-0.9774144419086351,-1
El Salvador President Bukele says Bitcoin is ‘the opposite‘ of FTX,1668417876,0.4106355607509613,0.5690851211547852,0.02027924358844757,-0.9326596798745831,-1
FTX apparently had NO Bitcoin. STORING your Bitcoin on an EXCHANGE = YOUR BITCOIN HAS A LOWER PRICE,1668455021,0.48344823718070984,0.4625224173069,0.05402936041355133,-0.8454467344931995,-1
Michael Saylor: The FTX collapse is an expensive ad for Bitcoin.,1668446959,0.44985243678092957,0.5138431787490845,0.03630438074469566,-0.8890193360416445,-1
Investors' attention shifts to Crypto.com since regulators investigate FTX - Onverze,1668425886,0.0409158393740654,0.8633907437324524,0.09569337218999863,-0.20381663534515854,-1
WEF removed information about FTX,1668464195,0.365846186876297,0.6153057217597961,0.018848057836294174,-0.9321569546371742,-1
"Michael Saylor on the FTX Crypto Implosion | ""Trapped in a Dysfunctional Relationship With Crypto..""",1668453148,0.3631541430950165,0.605374813079834,0.031471092253923416,-0.8887797055454674,-1
It’s really sad what’s happening to FTX. However it could be attributed clearly to CZ and many could interpret it differently. Some think it’s him trying to save the crypto industry from regulatory monopoly whilst others believe he destroyed a known competitor to create market dominance,1668430208,0.6790462732315063,0.29392653703689575,0.027027204632759094,-0.9346946399778913,-1
FTX was a Bookie,1668462209,0.12318181991577148,0.7978202104568481,0.07899800688028336,-0.5302707048644205,-1
Journalist looking for FTX investor,1668435716,0.03362497687339783,0.9179659485816956,0.04840916395187378,-0.36148131801321676,-1
Bitcoin Ross vs. SBF,1668471946,0.0787799209356308,0.8406887650489807,0.08053142577409744,-0.41397180847584053,-1
Curious what you folks think of Exchanges responding this way in the wake of FTX,1668470367,0.15411649644374847,0.8174146413803101,0.028468811884522438,-0.8156103498228534,-1
Today Explained: FTX Cryptocollapse,1668543278,0.11457274109125137,0.8384886384010315,0.04693854600191116,-0.6624402862794649,-1
Hi friends. After the whole FTX disaster can someone recommend me a place to buy bitcoin? 10$ a week. Thank you.,1668609390,0.06095419079065323,0.643775224685669,0.2952705919742584,0.12415899330213478,1
Best portofolio/alerts app to replace ftx app?,1668520956,0.050579022616147995,0.8644342422485352,0.08498671650886536,-0.2881091408452862,-1
SBF DOWN MARKET,1668603149,0.3334839642047882,0.6255097389221191,0.041006289422512054,-0.8494947432209916,-1
Gemini Earn halting withdrawals (linked to Genesis which had funds in FTX). NYKNYB,1668611094,0.01966889761388302,0.9320353865623474,0.048295795917510986,-0.2411032989795166,-1
Crypto Bank Silvergate FTX Exposure Is Questioned,1668586262,0.05475625768303871,0.9171620607376099,0.02808174304664135,-0.6329228421784646,-1
I have some information about FTX that maybe no one else has.,1668542910,0.10700869560241699,0.8105155229568481,0.08247578889131546,-0.4822601582018472,-1
Special Report: FTX's Bankman-Fried begged for a rescue even as he revealed huge holes in firm's books,1668605138,0.5847716331481934,0.4014222323894501,0.013806014321744442,-0.9631290888354126,-1
"FTX/Blockfolio tracker alternative? I always had Blockfolio , and have been addicted to refreshing it , now it’s gone . What should I use ?",1668526442,0.33206504583358765,0.5345498323440552,0.1333850920200348,-0.580042614980054,-1
Kevin O'Leary says SBF is a “brilliant trader” &amp; would still invest in his projects again even after he was exposed as a liar and fraudster 🤡,1668547271,0.741351306438446,0.23275288939476013,0.02589571103453636,-0.9403527064455034,-1
"Mainstream media trying to paint an innocent picture of SBF: ""expanded too fast and failed to see warning signs"", WTF?",1668547954,0.8010601997375488,0.18754932284355164,0.011390597559511662,-0.9745895022309571,-1
"Michael Saylor Interview Today on Sam Bankman-Fried FTX Implosion ""This is Why I'm Bullish on Bitcoin""",1668544802,0.5111172199249268,0.4634351432323456,0.025447608903050423,-0.9271254369799246,-1
BTC's CONTRARIAN VIEW OF THE FTX MELTDOWN!,1668540711,0.028354143723845482,0.8484518527984619,0.12319400906562805,-0.06390259519795552,-1
‎NFT and Chill: FTX and the Difference Between CeFi vs DeFi on Apple Podcasts,1668545484,0.014181527309119701,0.7532818913459778,0.23253656923770905,0.17505587847492948,1
Cronos el token de Crypto.com colapsa tras contagio de FTX,1668596039,0.045204050838947296,0.8968133926391602,0.057982511818408966,-0.38009808793297506,-1
SBF just signed his first professional contract with AEK FC in Athens,1668613403,0.005452373530715704,0.9208755493164062,0.07367195188999176,0.004763119239527117,1
Everyone is Focused on FTX...Meanwhile Shell is Expanding into the Bitcoin Mining Sector,1668522825,0.007234727498143911,0.5704297423362732,0.42233553528785706,0.4054937559302942,1
FTX was a WEF partner,1668510862,0.026746492832899094,0.9015860557556152,0.07166735082864761,-0.2001080874820182,-1
Bitget crea el Fondo de Constructores para los afectados del colapso de FTX,1668596084,0.05006718263030052,0.8871049284934998,0.06282792240381241,-0.3806562967227751,-1
SBF's cryptic tweet thread DECODED by crypto Twitter community. [repost of my deleted post from r/cryptocurrency],1668608129,0.24633245170116425,0.6924177408218384,0.06124984472990036,-0.7396170594906077,-1
Autoridades abren investigaciones a FTX,1668596112,0.09283680468797684,0.8496114611625671,0.057551704347133636,-0.5597613263242505,-1
An Update From Sam Bankman-Fried (Satire),1668576565,0.033367156982421875,0.9403517842292786,0.026281116530299187,-0.5331179627427522,-1
"Bitcoin Open Interest dips, Collapse Of FTX ""An Expensive Ad""",1668585688,0.5298697352409363,0.44480761885643005,0.025322599336504936,-0.9290668217674468,-1
Is my crypto at FTX gone?,1668705945,0.1590808779001236,0.8178865313529968,0.023032616823911667,-0.8504935374029102,-1
Why Sam Bankman-Fried should face life imprisonment,1668672743,0.8989916443824768,0.0976480096578598,0.0033603417687118053,-0.9929156724744781,-1
Joe Rogan On The FTX Collapse,1668626425,0.06700114160776138,0.8633052110671997,0.06969370692968369,-0.42045768897099994,-1
FTX - 10 lessons,1668683469,0.051646966487169266,0.8536034226417542,0.09474965184926987,-0.25803842160947227,-1
Are certain YouTubers part of the FTX and BlockFi thing?,1668719508,0.0752822682261467,0.8981034159660339,0.026614397764205933,-0.71219612213558,-1
Bitcoin Drops After Genesis Suspends Withdrawals Amid FTX Fallout,1668678701,0.5273306369781494,0.4580667018890381,0.014602633193135262,-0.9584518715148914,-1
The FTX Disaster is Deeper Than you Think,1668641553,0.6933063864707947,0.2893918454647064,0.017301732674241066,-0.9583504351849731,-1
Sales of hardware wallets Trezor and Ledger skyrocket after FTX events,1668685805,0.0038915106561034918,0.37236136198043823,0.6237470507621765,0.617546810017944,1
Michael Saylor on the FTX Crypto Implosion - No SECOND Best!,1668653295,0.030453553423285484,0.7552013397216797,0.21434512734413147,0.08994267600448053,1
"FTX new CEO John Ray, who has helped oversee some of the biggest bankruptcies ever, including Enron's, said he's never seen anything as bad as FTX",1668702263,0.7099419236183167,0.2580587565898895,0.03199935704469681,-0.9248714597807454,-1
"Star quarterback and FTX investor Tom Brady just changed his Twitter profile photo from the Bitcoin laser eyes meme, signaling the end of an era for crypto",1668630217,0.10818704962730408,0.7970789670944214,0.09473399817943573,-0.43841452801422254,-1
FTX US Website Safe?,1668655326,0.043216511607170105,0.9081323742866516,0.04865105450153351,-0.42177050338238525,-1
New FTX CEO: I've never seen 'such a complete failure of corporate controls',1668713394,0.6800597906112671,0.2889961302280426,0.030943963676691055,-0.9255343615810673,-1
Who has the FTX bitcoin?,1668666318,0.04726051166653633,0.915510892868042,0.03722851723432541,-0.5221395867831928,-1
"About the FTX fallout: There’s Bitcoin and there’s everything else, says Jack Mallers, CEO of Strike talks.",1668648090,0.042736005038022995,0.8538901209831238,0.1033739298582077,-0.18911830492823567,-1
Heard of Dan Friedberg? This video implies he’s the puppeteer behind SBF. This shit is crazy.,1668661230,0.9205520153045654,0.0731445699930191,0.006303330883383751,-0.9868958083800417,-1
Written by a buddy - How the FTX collapse highlights the importance of bitcoin self-custody,1668792859,0.013215335085988045,0.6302290558815002,0.35655561089515686,0.32081636394731405,1
Let’s Talk About the New York Times' ‘Puff Piece’ on Sam Bankman-Fried,1668749040,0.031123492866754532,0.903693675994873,0.06518277525901794,-0.2579890744431641,-1
FTX collapsing has been the best thing to happen to Bitcoin in recent events.,1668808715,0.004825185053050518,0.0735626220703125,0.9216122627258301,0.9164039397803188,1
"look dude, i don't know who you are and all my btc was lost to ftx — but i will pay you everything i have left for you not to publish this",1668761435,0.7620906233787537,0.2193731963634491,0.018536128103733063,-0.9577186197841867,-1
HOW TO RECOVER MY FTX?,1668733826,0.4178869128227234,0.5356284379959106,0.0464845634996891,-0.8534131628366265,-1
"This article describes FTX as a ""bitcoin trading company"". I see this as a bitcoin hit piece disguised as an article about 2 celebrities who made a stupid investment.",1668819659,0.8458090424537659,0.14315785467624664,0.01103304699063301,-0.9760904822029285,-1
"FTX seed + series A, B, C investors",1668790757,0.030139101669192314,0.9223213791847229,0.04753955826163292,-0.34045782574012884,-1
I guess FTX had one thing right….,1668783309,0.08310894668102264,0.7808948159217834,0.13599631190299988,-0.24331441518301133,-1
How the FTX collapse highlights the importance of bitcoin self-custody,1668795626,0.06604429334402084,0.7914912104606628,0.14246435463428497,-0.17428149329823567,-1
FTX can collapse. Celsius can collapse. Voyager can collapse. I am still stacking my Crypto &amp; Bitcoin.,1668775855,0.5512963533401489,0.4157542288303375,0.0329495407640934,-0.9106539571892616,-1
"220,000+ BTC Withdrawn from Exchanges in Week After FTX's Collapse",1668777022,0.28491854667663574,0.6945393085479736,0.020542128011584282,-0.9122081559030423,-1
FTX bought immunity from both parties not just from the democrats,1668776469,0.3789866268634796,0.5890520215034485,0.03196131810545921,-0.8902639918960594,-1
“Complete failure of controls”: Inside the fall of FTX,1668734076,0.7428866624832153,0.24660123884677887,0.01051201019436121,-0.9755350883515469,-1
FTX 醜聞細節討論,1668901849,0.10856333374977112,0.8463770151138306,0.04505973309278488,-0.6616270548915371,-1
Is GBTC safe from the spreading FTX contagion?,1668885164,0.24919146299362183,0.725574254989624,0.025234268978238106,-0.8828126891677622,-1
I painted SBF as kid Icarus,1668859362,0.021110614761710167,0.8726040720939636,0.10628531128168106,-0.059423397848180265,-1
Footage of SEC leaders 👀 into FTX,1668874644,0.016566269099712372,0.9185733199119568,0.06486035883426666,-0.13858977669624947,-1
"J.P. Morgan — “while the news of the collapse of FTX is empowering crypto skeptics, we would point out that all of the recent collapses in the crypto ecosystem have been from centralized players and not from decentralized protocols""",1668864879,0.3210572600364685,0.6107168197631836,0.06822595000267029,-0.7565136645914066,-1
Might be worth a shot for FTX recovery,1668917128,0.006186284590512514,0.5661448240280151,0.4276689291000366,0.4134100590136003,1
‘Grayscale Discount’ Widens to Record 43% as FTX Contagion Spreads,1668848054,0.038105908781290054,0.8447426557540894,0.1171514093875885,-0.12828566778497003,-1
FTX Sends Crypto Reeling. The Whales Move in to Profit.,1668881407,0.01529491413384676,0.9120599031448364,0.07264522463083267,-0.1012790110797252,-1
Paper Bitcoin (FTX And GBTC),1668962446,0.012343229725956917,0.8931645750999451,0.09449204802513123,-0.021042941773468535,-1
Bahamas Government Used Sam Bankman-Fried to Hack FTX and Just Cashed Out Some of it in Bitcoin,1668964555,0.18190623819828033,0.7937121391296387,0.024381570518016815,-0.8574261976695486,-1
Why SBF isn't in jail and gets puff pieces in mainstream media,1668866008,0.4192785322666168,0.5572227835655212,0.023498566821217537,-0.9234303100593768,-1
FTX employees getting ready to start their shift:,1668915904,0.024598095566034317,0.9151963591575623,0.06020548567175865,-0.22985394245747387,-1
Can you please explain this increase of Mempool last Monday? Was that the collapse of FTX?,1668975564,0.13185691833496094,0.8364746570587158,0.031668487936258316,-0.7746708596124933,-1
🇺🇸 President Biden calls for stricter international #crypto regulation following #FTX collapse.,1668969020,0.1365487426519394,0.7696568369865417,0.09379440546035767,-0.4990113060942817,-1
BTC price to $12K: Bitcoin price may still drop 40% after FTX ‘Lehman moment’ — Analysis,1668850470,0.46492889523506165,0.5094098448753357,0.0256612878292799,-0.9220317923894175,-1
FTX 醜聞細節討論,1668901726,0.10856333374977112,0.8463770151138306,0.04505973309278488,-0.6616270548915371,-1
Too bad all those FTX investors didn’t just buy and hold actual BTC. Imagine what the price would be today…,1668863188,0.7042511105537415,0.27111905813217163,0.02462976798415184,-0.9415789364841382,-1
Exclusive image of the FTX headquarters,1668919738,0.02867302857339382,0.9172725081443787,0.05405449867248535,-0.29254163195159916,-1
Australian FTX Users,1668893389,0.12216293811798096,0.8408564329147339,0.03698062524199486,-0.7306466207435646,-1
The story of SBF and FTX,1668885976,0.029979849234223366,0.8902150392532349,0.07980511337518692,-0.1932728112357825,-1
Joe Biden will Lead ‘Critical’ Game-Changing and Global Bitcoin Rules After FTX Collapse,1668968548,0.028930818662047386,0.785321056842804,0.1857481449842453,0.050984957516608365,1
Paper Bitcoin. FTX black swan is minting a whole fleet of maxis.,1668909647,0.01758692041039467,0.7694999575614929,0.21291309595108032,0.1366141060492172,1
The FTX collapse is a free market working as it should.,1668897762,0.06871352344751358,0.6441926956176758,0.28709372878074646,0.09397368149335544,1
"Bankrupt Crypto Exchange FTX Exploring Sales of Subsidiaries, CEO Reveals",1669098038,0.025318723171949387,0.8970797657966614,0.07760164886713028,-0.16840170866436738,-1
FTX Crash- Secrets Revealed,1669085901,0.10595513135194778,0.860829770565033,0.03321503847837448,-0.7281197080556149,-1
Michael Saylor says FTX collapse will crash 99% of crypto,1669050326,0.6337442994117737,0.3511914908885956,0.015064137056469917,-0.9617175951679389,-1
Maybe Venkman's tests opened a wormhole and sent SBF into the future to attack crypto?,1669044565,0.32943522930145264,0.6476015448570251,0.022963281720876694,-0.9118740437373022,-1
"Bitcoin Survived Mt. Gox, FTX is ""nothing""",1669046788,0.0952523946762085,0.640598475933075,0.26414915919303894,-0.0008814216413131071,-1
"Crypto Crisis Latest: What's New With FTX, Sam Bankman-Fried and Bitcoin Prices - The Wall Street Journal",1669066228,0.10733292251825333,0.8501167893409729,0.04255025461316109,-0.6735601225686272,-1
US Prosecutors Opened Probe of FTX Months Before Its Collapse,1669099494,0.2995811402797699,0.6811329126358032,0.019285984337329865,-0.9202313009245408,-1
US Prosecutors Opened Probe of FTX Months Before Its Collapse,1669099640,0.2995811402797699,0.6811329126358032,0.019285984337329865,-0.9202313009245408,-1
FTX screwed me over and now I need to get a cold wallet,1669040804,0.9645022749900818,0.03279360011219978,0.0027040906716138124,-0.9945000997700209,-1
FTX CRYPTO CRASH JUST EXPEDITED THE NEXT RECESSION !!! The Man who lost more Billions Then Kanye,1669153774,0.6608900427818298,0.29409417510032654,0.045015815645456314,-0.8912139468384537,-1
FTX victims are setting up GoFundMe fundraisers to try to get their money back - MarketWatch,1669146519,0.1448778510093689,0.8143209218978882,0.040801141411066055,-0.7394582851770776,-1
"DYDX resumes USDC Liquidity provision/ staking at a market leading 14.31% apr. States ""influx of new demand for decentralised margin as a result of FTX implosion"" - Defi Pulse",1669167017,0.026082566007971764,0.8741142749786377,0.09980320930480957,-0.10738919478664447,-1
"Exclusive: Bankman-Fried's (FTX), parents bought Bahamas property worth $121 million",1669133916,0.09014628827571869,0.866808295249939,0.043045345693826675,-0.6337707401493675,-1
"FTX's bankruptcy file shows that aside from tax havens, China is its largest client",1669189069,0.10088706016540527,0.7005879282951355,0.19852499663829803,-0.13842554644084454,-1
FTX &amp; Sam Bankman-Fried Fallout and Why Bitcoin is Different on America Reports w/ Natalie Brunell,1669190303,0.020970165729522705,0.9208481311798096,0.05818167328834534,-0.20675415251206253,-1
"FTX spent $300mln on Bahamas real estate, run as ""personal fiefdom""",1669139630,0.2962178885936737,0.6656277775764465,0.03815421834588051,-0.847738414859909,-1
Bitcoin plunges as Binance walks away from FTX bailout. Is this the new crypto crisis?,1669162794,0.7749752402305603,0.21614773571491241,0.008877091109752655,-0.9797980400865276,-1
Sam Bankman-Fried Is Alledged To Have Lost $100M of FTX’s Money At Online Casinos While Poker Player Tom Dwan Already Knew About the Company’s Issues.,1669134252,0.6705387830734253,0.3114831745624542,0.017977997660636902,-0.9559107415830328,-1
